index,ID,评语,positive_prob,confidence,negative_prob,sentiment,情感极性判断,平均分,Tag
194,5.67E+18,论文题目中“访问”一词使用欠明确；正文第二章和第三章内容应颠倒顺序；摘要部分写作欠具体；正文和译文转写部分偶尔出现语法错误，转写部分语法问题并未作为第四章内容分析；摘要中关键词未见出现在摘要中；参考文献部分标题Bibliography使用不当；某些文献排序有误。1）数字翻译（如1.85 亿美元）和口译时省略讲话中重复出现的“我们”等属于基本口译技能，作为案例分析的价值和意义不大。2）口译现场时间紧迫，把听到的1.85 亿写成“185000000”，再划分成“185m/000th/000”不具操作性；3）“翻译中出现的问题”一章写的过于潦草，不够深入。1.报告写作过于简单，层次不够清晰，分析不够透彻。2.摘要写作不符合规范，无任何可检索的关键信息，无实践过程，实践方法和实践结果的陈述。,4.99E-05,0.999889,0.99995,0,负向,70,5
195,3.33E+18,1）用6页的篇幅介绍“功能对等”理论，理论介绍过多，结构安排不合理；2）语言表述不规范处较多；3）译文的去向和用途没有说清楚。报告从奈达的词汇对等、句法对等、语篇对等和风格对等的角度总结了关于雄安新区历史文脉的翻译方法，报告具有一定的应用价值。报告内容充实，分析详细，符合本专业要求。建议：最好单独列出introduction部分；2.再斟酌2.2的标题；3.尽可能引用适当数量的最新参考文献。翻译任务有现实意义，译文通顺，实践报告规范，但译文没有质量评估方，也没有使用和宣传的渠道，其价值也就无法体现。,0.346437,0.230141,0.653563,0,负向,73,5
196,4.64E+18,文中案例分析是在目的论三原则之下展开的，没有提及任何翻译方法或策略。文章摘要完全集中在目的论的论证上，忽视了翻译实践体会的总结。翻译报告选材符合职业需求，社会价值明显，结构比较合理，材料翔实。但突出的问题包括：有的章节缺乏逻辑、有的引用未标明出处（如3.1）、个别章节内容安排欠合理（如3.2）个别案例译文欠准确（如例7和10）、参考文献格式不规范。1.建议第二、三章整合为一章，第四章的题目建议改为Case Study，第五章的小结过于简短、笼统；2.中英文摘要的语言不够凝练和严谨，论文中的空格较乱，案例及编号不应使用汉语，1.4标题中的Significant应改为Significance；3.陈旧参考文献偏多，时效性差，标注欠规范；3. 论文撰写语言不够通畅和凝练，译文的准确性不够，有些句子显生硬。,0.00331617,0.992631,0.996684,0,负向,73,5
197,1.14E+18,论文2.1中基础理论交代有待更具体；第三章分析部分与有关黄友义提出的翻译原则中第一条原则结合有待更紧密；第三章分析中应交代长句或复杂句式的翻译处理；文字表达错误和格式方面问题具有一定普遍性；参考文献部分标题Bibliography 使用不当，某些文献排序有误。存在漏译（如例19，关键信息“在司法公开方面”漏译），报告中存在一些语法错误（mistakes and logical mess will be resulted），或校对不认真处（如例20，may will face them）。1.整篇报告，过于简单，无任何理论基础，案例分析也不够深入。2.摘要写作过于笼统，无任何有助于检索的关键信息。,0.00324095,0.992798,0.996759,0,负向,75,5
198,3.06E+18,实践报告比较符合规范，但案例分析过于简单，结论流于空泛；翻译任务缺乏总体观，质量难以保证。译者从句法、语义和叙事视角三个层面对翻译文本进行了分析，译者对原文本理解较透彻，撰写的报告案例较详实。报告层次清楚，结构合理，分析恰当，文字表达较准确。个别地方格式欠规范。1. Literature Review通常不用于翻译实践报告；2.论文中偶见语法错误；3.译文的质量有待提升，译者对原文中个别词句的理解不到位，导致译文不够准确，句子欠流畅；4.参考文献中的部分著作缺少出版地，学位论文标注不规范。,0.00200769,0.995538,0.997992,0,负向,75,5
199,1.54E+18,"该实践报告对所译文本特征缺乏分析。虽然对归化翻译及异化翻译进行了深入探讨，但所选案例有些较为牵强。此外，附录中的译文晦涩难懂，且有误译现象。（1）论文题目——『日本人の忘れ物』翻訳実践報告書（第二部分），不严谨。可以解读为翻译报告书的第二部分，也可以理解为原文本的第二部分。
（2）从附录的译文看，语句不通，晦涩难懂，说明翻译实践做的不够扎实，因此，该实践报告并没有建立在翻译实践的基础上。
（3）文中存在不符合事实的主观论断的语句
如“現在、日本のほうが科学技術や経済力が強いと言わざるをえない”、“現在まで、出版された生粋な日本人が書いた日本人論、日本文化論に関する書籍は乏しく、なかなか見つけられない”等。（1）翻译案例中的一些词语不准确。（2）对翻译对象的整体语言风格把握不足，没能提出针对性的翻译措施。",0.00360438,0.99199,0.996396,0,负向,75,5
200,5.99E+18,论文整体达到了硕士论文水平。不足之处：1.论文层次稍显简单；2. 论文的主体部分论述不够深入。主要问题在于论文中所展现的翻译实践过程与理论基础的关系不明显，案例分析也在一定程度上缺乏依据。因此，导致论文整体的应用性价值有所欠缺。实践报告语言表达有语法错误，理论运用牵强；译文质量尚可，但任务量不够，应该全文本翻译，重点汇报所选章节的实践。,0.519856,0.602887,0.480144,1,中性,75,5
201,4.54E+18,"1）目录格式不规范，introduction 要么和summary一样按数字排列，要么和正文分开，不按数字排列；2）“信”“达”“贴”翻译三原则和字幕的特点没有和这篇论文有机联系起来；3）案例较好，但出现在语篇、句子、单词各部分的案例分析区别度不大，按照翻译策略来安排案例分析会更好。该翻译报告选取的理论指导原则适合字幕翻译,报告结构合理,层次清楚,案例选择具有一定的代表性。对一些细节问题需要进一步改进：如第4页第一行的语法错误；第4页和第27页的左右对齐格式等。实践报告规范，译文尚可，但翻译实践任务量和难度都偏低，与翻译硕士要求有差距。",0.0218313,0.951486,0.978169,0,负向,76,5
202,2.68E+18,"论文正文中对交际翻译理论的交代欠具体和深入；Conclusion部分二级标题表述法非专业学位论文表述法；对Communicative Translation Theory 的介绍不宜出现在第四章中；案例分析与原文语境、交际翻译理论结合欠紧密；引文欠规范；文字表达欠准确。1）案例分析中的翻译理论与研究报告脱节，研究报告中未体现出理论的指导意义。2）4.4 小节下没有进一步细分，与前面的4.2,4.3在结构上不平衡。1.报告结构不够清晰，层次有些乱。把理论介绍放在了案例分析章节，不符合规范。2.摘要写作过于笼统，无实践过程，实践方法和实践结果的陈述。",0.000189432,0.999579,0.999811,0,负向,77,5
203,2.92E+18,文中的一些例句注重了翻译策略的使用，却忽视了一些语法、拼写问题，类似时态、介词、连词等。翻译报告选材符合职业需求，有一定社会价值，结构比较合理。突出的问题包括：译文不准确、语言错误较明显（如例5和13），案例分析欠合理（如8和9），有的同级章节标题不匹配（如4.1中的三个标题），部分章节内容缺乏逻辑，参考文献格式不规范，近五年内文献明显较少。1.第二、三章应整合为一章，4.2节的设计有点乱，3.2和3.3的内容过少；2.部分案例分析不够深入；3.陈旧和无关参考文献偏多，缺乏近五年的文献；3. 语言表达有时不够严谨，有少量句法和词法错误，译文中部分句子拗口，不够通畅。,0.00177009,0.996067,0.99823,0,负向,79,5
204,7.72E+18,"选题实践意义强，作者态度严谨，论文写作工作量大，完全达到硕士论文水平。
不足之处：需增加相关文献；结论部分需进一步深化。本论文选题意义较为突出。然而，论文缺乏相关理论准备，翻译过程与案例分析讨论缺乏理论支撑，导致论文的创新性与应用价值不足。此外，翻译文本质量有待于进一步提高。选题有意义有特色；翻译任务难度较大，译文质量尚需提高；实践报告本身有语言错误，摘要内容稍显空泛。",0.504339,0.913225,0.495661,1,中性,79,5
